member_id,region,num_profiles,num_kids,device_mix,num_devices,view_hours_30d,titles_started,titles_completed,titles_abandoned,completion_rate,active_days_30d,thumbs_up,my_list_saves,kids_content_hours,tenure_months,churned
M003304,North America,4,2,multi_device,4,55.5,17,12,5,0.706,6,1,6,32.8,82,0
M003305,North America,5,0,web_only,1,4.0,11,6,5,0.545,11,2,6,0.5,43,0
M003306,North America,1,1,web_only,1,33.7,9,7,2,0.778,29,2,6,9.6,28,0
M003307,North America,2,0,multi_device,2,35.0,7,5,2,0.714,15,3,3,0.4,46,0
M003308,North America,2,1,mobile_only,1,20.7,12,10,2,0.833,23,5,6,7.9,62,0
M003309,North America,3,0,multi_device,3,4.3,8,3,5,0.375,19,6,10,0.1,80,0
M003310,Europe,3,0,multi_device,3,22.0,8,4,4,0.5,8,3,3,0.1,36,0
M003311,Latin America,3,0,multi_device,2,18.3,11,4,7,0.364,28,3,1,0.3,14,0
M003312,Europe,3,2,multi_device,4,61.8,15,13,2,0.867,17,4,8,9.4,43,0
M003313,Latin America,1,0,tv_only,1,41.5,11,3,8,0.273,24,0,7,0.5,80,0
M003314,North America,4,0,tv_only,1,27.0,17,8,9,0.471,2,1,3,1.0,26,0
M003315,North America,3,2,multi_device,3,24.4,18,11,7,0.611,6,3,2,19.6,52,0
M003316,Europe,3,2,tv_only,1,64.3,16,14,2,0.875,30,4,6,7.8,72,0
M003317,Europe,4,0,multi_device,2,5.2,19,17,2,0.895,12,3,8,0.1,52,0
M003318,North America,3,3,mobile_only,1,5.4,11,8,3,0.727,22,5,2,6.0,30,0
M003319,Latin America,1,1,multi_device,4,82.7,13,8,5,0.615,1,1,7,1.9,83,0
M003320,Latin America,2,0,multi_device,2,21.8,13,8,5,0.615,19,5,5,0.9,76,0
M003321,Europe,2,0,tv_only,1,10.0,16,6,10,0.375,24,7,4,0.0,10,1
M003322,North America,1,1,web_only,1,5.6,9,6,3,0.667,22,5,5,32.9,92,0
M003323,Latin America,5,2,multi_device,3,65.6,13,6,7,0.462,7,2,4,18.8,57,0
M003324,Europe,1,0,mobile_only,1,13.0,11,4,7,0.364,29,7,5,0.2,37,0
M003325,Latin America,3,0,multi_device,2,11.4,10,3,7,0.3,2,5,7,1.2,29,0
M003326,Latin America,2,0,multi_device,2,32.8,10,2,8,0.2,29,4,1,0.0,38,0
M003327,Latin America,1,1,tv_only,1,43.6,14,11,3,0.786,21,6,6,17.3,63,0
M003328,Europe,4,0,multi_device,2,31.8,14,10,4,0.714,4,3,6,1.7,52,0
M003329,North America,4,0,tv_only,1,31.9,17,11,6,0.647,18,7,0,2.7,6,1
M003330,Europe,2,1,tv_only,1,14.2,12,8,4,0.667,14,3,8,14.8,20,1
M003331,Europe,1,2,web_only,1,32.9,10,8,2,0.8,21,4,5,5.3,39,0
M003332,Latin America,1,0,multi_device,2,58.6,6,5,1,0.833,17,4,7,0.2,62,0
M003333,North America,2,0,multi_device,4,34.6,12,8,4,0.667,19,9,2,0.0,63,0
M003334,North America,2,0,mobile_only,1,15.4,17,11,6,0.647,28,4,10,2.0,50,0
M003335,Asia Pacific,2,0,tv_only,1,44.8,13,9,4,0.692,6,1,6,1.5,52,0
M003336,Latin America,5,3,mobile_only,1,16.1,14,8,6,0.571,4,6,6,30.3,6,1
M003337,Asia Pacific,3,1,multi_device,4,27.5,8,2,6,0.25,16,1,5,47.1,120,0
M003338,Latin America,4,0,web_only,1,28.4,10,7,3,0.7,10,6,5,0.6,106,0
M003339,Europe,3,0,multi_device,4,83.4,13,8,5,0.615,11,8,7,0.9,9,0
M003340,Europe,2,0,tv_only,1,35.4,11,8,3,0.727,12,6,12,0.1,59,0
M003341,Asia Pacific,4,1,multi_device,2,12.7,9,6,3,0.667,4,4,11,39.6,34,1
M003342,Europe,2,0,multi_device,2,11.7,11,5,6,0.455,16,0,5,0.6,38,0
M003343,Europe,4,2,multi_device,2,28.3,12,2,10,0.167,15,3,4,3.1,56,0
M003344,North America,2,1,mobile_only,1,63.3,13,11,2,0.846,9,4,4,11.4,2,1
M003345,Europe,1,0,web_only,1,4.3,10,3,7,0.3,4,2,4,1.2,40,0
M003346,Latin America,4,2,multi_device,3,28.6,6,3,3,0.5,4,3,3,18.1,13,1
M003347,North America,3,1,multi_device,3,58.3,13,9,4,0.692,19,10,5,13.9,80,0
M003348,North America,4,2,mobile_only,1,40.3,7,4,3,0.571,2,6,8,28.3,107,0
M003349,North America,4,3,multi_device,2,72.6,14,10,4,0.714,24,3,6,34.9,38,0
M003350,North America,1,0,tv_only,1,22.6,15,6,9,0.4,11,2,8,0.0,58,0
M003351,North America,2,0,tv_only,1,11.8,8,7,1,0.875,3,4,3,1.0,35,0
M003352,Europe,2,2,web_only,1,22.4,9,5,4,0.556,28,8,4,6.2,35,0
M003353,Asia Pacific,3,2,multi_device,2,13.1,10,1,9,0.1,28,4,8,16.9,87,0
M003354,Europe,3,2,multi_device,4,80.9,11,7,4,0.636,11,2,5,8.9,49,0
M003355,North America,2,0,tv_only,1,30.0,17,7,10,0.412,6,4,3,0.0,95,0
M003356,North America,3,1,web_only,1,34.3,20,7,13,0.35,2,4,4,7.6,24,1
M003357,Latin America,3,0,multi_device,2,12.0,15,14,1,0.933,15,4,3,0.7,72,0
M003358,North America,1,0,tv_only,1,17.4,14,9,5,0.643,29,4,9,0.2,39,0
M003359,Latin America,4,0,multi_device,4,48.4,14,2,12,0.143,8,2,7,4.5,44,0
M003360,Europe,3,0,multi_device,4,25.9,13,5,8,0.385,9,6,7,0.5,7,1
M003361,Latin America,4,0,web_only,1,20.2,17,11,6,0.647,5,3,8,0.0,83,0
M003362,North America,2,1,mobile_only,1,29.2,13,8,5,0.615,9,4,7,18.9,54,0
M003363,Latin America,1,0,multi_device,2,20.5,16,11,5,0.688,1,9,11,3.5,120,0
M003364,North America,2,0,mobile_only,1,3.0,17,2,15,0.118,24,4,4,1.4,95,0
M003365,Asia Pacific,1,0,tv_only,1,9.1,10,2,8,0.2,18,4,4,1.5,106,0
M003366,Europe,5,0,mobile_only,1,28.0,10,8,2,0.8,10,5,4,0.2,35,0
M003367,North America,1,3,mobile_only,1,48.7,13,5,8,0.385,8,2,5,26.5,88,0
M003368,North America,3,0,multi_device,4,18.6,14,10,4,0.714,17,4,7,0.2,87,0
M003369,North America,2,0,multi_device,4,64.4,11,5,6,0.455,14,5,5,0.0,85,0
M003370,Latin America,2,2,multi_device,4,47.8,12,7,5,0.583,1,4,3,0.4,8,0
M003371,North America,1,1,tv_only,1,52.2,15,13,2,0.867,11,0,5,14.1,72,0
M003372,Europe,3,1,web_only,1,7.8,8,2,6,0.25,9,1,10,10.6,33,0
M003373,North America,3,1,multi_device,2,46.3,17,10,7,0.588,10,3,5,8.9,56,0
M003374,Europe,2,3,multi_device,2,17.7,16,7,9,0.438,3,5,7,5.1,4,1
M003375,Latin America,4,0,multi_device,2,66.9,14,10,4,0.714,17,2,7,1.1,25,1
M003376,Latin America,2,3,tv_only,1,22.6,16,15,1,0.938,11,2,6,12.6,64,0
M003377,Latin America,2,2,multi_device,2,17.1,9,2,7,0.222,24,3,5,14.7,85,0
M003378,North America,2,1,tv_only,1,17.6,8,5,3,0.625,4,3,5,7.2,23,1
M003379,North America,1,1,multi_device,4,41.8,14,10,4,0.714,1,6,8,7.4,75,0
M003380,Latin America,4,1,multi_device,4,7.3,14,7,7,0.5,25,9,6,7.1,26,0
M003381,North America,2,0,multi_device,4,30.8,23,11,12,0.478,18,6,4,0.1,32,0
M003382,Europe,1,0,multi_device,4,25.0,13,5,8,0.385,27,4,5,0.0,22,1
M003383,North America,2,3,multi_device,3,14.2,17,12,5,0.706,15,5,5,19.1,44,0
M003384,North America,3,0,mobile_only,1,51.7,13,11,2,0.846,11,4,4,0.7,49,0
M003385,North America,2,0,web_only,1,39.7,11,6,5,0.545,17,0,2,0.2,13,1
M003386,Asia Pacific,3,1,multi_device,2,14.9,14,6,8,0.429,17,6,0,12.6,41,0
M003387,North America,1,0,tv_only,1,10.6,12,1,11,0.083,18,5,3,0.7,25,0
M003388,Europe,2,0,tv_only,1,23.7,12,8,4,0.667,14,4,7,2.0,55,0
M003389,North America,4,1,mobile_only,1,40.4,9,5,4,0.556,25,3,8,37.8,24,1
M003390,Europe,1,1,web_only,1,35.1,12,2,10,0.167,8,3,6,45.3,26,0
M003391,North America,4,0,multi_device,3,41.0,11,4,7,0.364,4,6,2,0.8,32,0
M003392,Asia Pacific,1,3,tv_only,1,4.9,15,6,9,0.4,18,1,7,13.7,37,0
M003393,Asia Pacific,4,0,multi_device,4,13.4,8,2,6,0.25,11,3,7,0.0,81,0
M003394,North America,2,0,multi_device,2,33.1,9,5,4,0.556,9,2,9,1.7,64,0
M003395,Asia Pacific,3,0,mobile_only,1,14.9,13,4,9,0.308,8,8,15,0.1,8,1
M003396,Asia Pacific,1,1,multi_device,3,52.3,14,1,13,0.071,12,4,9,14.6,16,1
M003397,Latin America,1,0,tv_only,1,22.2,11,1,10,0.091,11,6,9,0.0,29,0
M003398,Latin America,1,0,multi_device,4,11.0,14,9,5,0.643,5,4,9,0.0,41,0
M003399,North America,1,2,mobile_only,1,10.1,13,6,7,0.462,10,4,8,12.8,13,1
M003400,Europe,2,0,mobile_only,1,29.5,12,4,8,0.333,15,5,4,1.7,72,0
M003401,North America,2,2,tv_only,1,11.9,8,6,2,0.75,26,6,6,6.5,31,0
M003402,North America,3,1,tv_only,1,5.4,9,4,5,0.444,26,3,8,13.8,40,0
M003403,Asia Pacific,3,3,multi_device,2,15.2,17,5,12,0.294,11,4,5,13.2,40,0
M003404,North America,3,1,mobile_only,1,82.2,11,7,4,0.636,2,4,9,6.9,35,0
M003405,Latin America,3,0,multi_device,4,3.5,12,10,2,0.833,10,2,1,1.1,35,0
M003406,Latin America,2,0,mobile_only,1,17.8,9,4,5,0.444,3,4,3,0.7,25,1
M003407,Latin America,2,2,multi_device,2,17.6,12,4,8,0.333,8,2,8,4.7,6,1
M003408,Asia Pacific,2,2,multi_device,3,15.4,12,9,3,0.75,12,5,9,13.9,56,0
M003409,North America,4,0,web_only,1,24.1,17,11,6,0.647,29,3,12,0.3,60,0
M003410,North America,1,1,tv_only,1,32.1,10,2,8,0.2,15,6,4,13.7,16,1
M003411,Europe,1,0,multi_device,4,45.5,14,6,8,0.429,29,7,9,1.9,103,0
M003412,North America,3,3,mobile_only,1,101.0,14,4,10,0.286,15,3,4,24.3,43,0
M003413,North America,1,3,tv_only,1,41.1,8,3,5,0.375,24,1,6,9.7,40,0
M003414,North America,4,3,multi_device,2,52.1,11,3,8,0.273,7,6,8,10.9,14,1
M003415,Latin America,4,2,multi_device,3,18.4,12,5,7,0.417,30,3,8,53.8,120,0
M003416,Europe,1,2,multi_device,2,24.6,7,5,2,0.714,25,6,8,35.3,65,0
M003417,North America,1,0,multi_device,2,22.7,8,7,1,0.875,23,7,4,0.0,57,0
M003418,Europe,2,2,multi_device,3,16.0,14,3,11,0.214,15,3,2,25.2,27,0
M003419,North America,3,1,multi_device,3,27.1,10,8,2,0.8,13,4,5,4.4,87,0
M003420,North America,2,3,multi_device,4,8.4,14,9,5,0.643,10,1,7,49.1,45,0
M003421,Latin America,3,1,web_only,1,17.7,12,11,1,0.917,19,4,3,4.0,22,0
M003422,Europe,3,0,multi_device,2,56.8,12,9,3,0.75,17,2,11,0.6,59,0
M003423,Latin America,2,1,tv_only,1,29.6,7,6,1,0.857,15,5,8,23.1,76,0
M003424,North America,1,1,mobile_only,1,57.4,10,8,2,0.8,3,2,7,6.4,77,0
M003425,Latin America,3,0,multi_device,4,30.0,14,11,3,0.786,18,4,9,0.0,16,1
M003426,Europe,1,0,mobile_only,1,22.7,12,7,5,0.583,22,9,9,0.0,19,0
M003427,Europe,4,1,tv_only,1,12.2,13,7,6,0.538,5,0,8,15.7,85,0
M003428,Europe,2,0,web_only,1,25.8,14,11,3,0.786,10,7,5,0.0,68,0
M003429,Asia Pacific,3,0,multi_device,4,16.1,19,2,17,0.105,27,1,5,0.6,73,0
M003430,Europe,4,0,multi_device,2,9.7,11,4,7,0.364,9,5,4,0.0,53,0
M003431,Europe,4,3,tv_only,1,13.2,18,11,7,0.611,13,2,6,10.0,20,0
M003432,Asia Pacific,2,1,tv_only,1,36.2,16,1,15,0.062,24,4,7,60.1,89,0
M003433,Latin America,1,0,mobile_only,1,55.8,14,8,6,0.571,21,4,11,4.0,46,0
M003434,Europe,3,1,multi_device,4,38.2,13,7,6,0.538,2,4,7,11.5,16,1
M003435,Latin America,2,1,multi_device,4,12.7,12,9,3,0.75,29,2,3,19.6,34,0
M003436,North America,1,0,web_only,1,29.6,13,8,5,0.615,10,2,6,0.0,60,0
M003437,North America,4,0,tv_only,1,21.1,12,2,10,0.167,28,3,6,0.0,108,0
M003438,Europe,1,1,multi_device,3,33.1,17,15,2,0.882,22,2,7,14.6,16,0
M003439,Asia Pacific,1,0,multi_device,3,17.6,7,4,3,0.571,10,1,5,0.3,30,0
M003440,Asia Pacific,1,2,mobile_only,1,43.6,11,3,8,0.273,14,5,8,6.8,14,1
M003441,North America,3,0,web_only,1,43.6,8,5,3,0.625,21,4,9,1.6,12,1
M003442,Europe,3,0,web_only,1,40.2,10,8,2,0.8,20,7,4,1.5,92,0
M003443,North America,2,3,multi_device,2,28.5,20,7,13,0.35,24,5,2,5.5,45,0
M003444,Asia Pacific,2,0,multi_device,3,44.5,15,4,11,0.267,30,11,5,1.0,90,0
M003445,Asia Pacific,2,1,multi_device,3,8.2,10,5,5,0.5,24,5,7,11.2,7,0
M003446,Europe,3,0,multi_device,4,20.3,9,4,5,0.444,8,3,5,9.5,6,1
M003447,Latin America,1,0,multi_device,2,52.7,8,5,3,0.625,5,6,2,1.0,45,0
M003448,Latin America,4,0,multi_device,3,12.6,10,6,4,0.6,22,3,4,0.0,51,0
M003449,Europe,1,0,mobile_only,1,45.8,14,7,7,0.5,19,3,6,0.0,86,0
M003450,North America,5,0,web_only,1,30.8,10,9,1,0.9,22,3,4,0.1,111,0
M003451,Europe,1,0,multi_device,4,24.3,6,3,3,0.5,19,3,4,1.9,5,0
M003452,Europe,3,1,multi_device,4,20.6,8,6,2,0.75,24,6,7,24.2,36,0
M003453,Europe,1,1,mobile_only,1,12.7,10,7,3,0.7,28,3,10,15.5,108,0
M003454,North America,1,0,tv_only,1,46.0,20,13,7,0.65,9,2,4,0.0,29,1
M003455,Asia Pacific,4,2,tv_only,1,29.4,10,4,6,0.4,11,4,4,3.0,83,0
M003456,North America,4,0,tv_only,1,52.8,11,4,7,0.364,5,5,6,0.2,64,0
M003457,Europe,2,0,tv_only,1,38.7,5,2,3,0.4,9,7,7,3.5,29,0
M003458,Latin America,3,1,web_only,1,26.8,9,5,4,0.556,8,2,6,15.9,56,0
M003459,Latin America,3,0,multi_device,2,18.9,15,5,10,0.333,27,5,4,0.3,28,0
M003460,Europe,4,0,multi_device,3,11.8,10,5,5,0.5,24,5,9,0.6,49,0
M003461,North America,2,0,multi_device,4,9.7,10,7,3,0.7,11,3,5,0.7,46,0
M003462,North America,2,2,multi_device,2,51.4,18,11,7,0.611,18,5,3,16.8,47,0
M003463,Europe,2,1,web_only,1,22.0,21,13,8,0.619,8,4,4,17.8,53,0
M003464,Europe,2,0,tv_only,1,36.4,13,6,7,0.462,21,5,6,0.5,97,0
M003465,North America,4,0,mobile_only,1,12.6,16,11,5,0.688,13,7,5,0.3,46,0
M003466,Latin America,1,2,multi_device,3,15.4,14,11,3,0.786,11,3,9,15.1,27,0
M003467,Europe,1,1,mobile_only,1,20.7,13,11,2,0.846,6,3,8,8.2,26,1
M003468,Europe,3,0,multi_device,2,24.6,14,8,6,0.571,25,3,9,0.2,56,0
M003469,Latin America,3,0,tv_only,1,6.9,12,4,8,0.333,16,7,7,2.7,88,0
M003470,North America,1,0,multi_device,2,7.7,10,8,2,0.8,18,3,5,2.8,114,0
M003471,North America,2,0,web_only,1,14.7,17,14,3,0.824,10,8,7,2.2,53,0
M003472,Latin America,4,2,multi_device,3,29.6,13,5,8,0.385,30,1,5,6.5,33,0
M003473,Europe,1,0,tv_only,1,34.9,12,9,3,0.75,17,2,5,2.5,60,0
M003474,Latin America,3,0,tv_only,1,35.9,14,8,6,0.571,2,3,11,0.8,45,0
M003475,Latin America,3,2,multi_device,3,46.8,8,2,6,0.25,18,5,4,1.4,39,0
M003476,Latin America,2,1,multi_device,2,8.5,10,3,7,0.3,24,4,6,11.6,34,0
M003477,Asia Pacific,4,1,web_only,1,26.8,12,6,6,0.5,11,2,4,2.9,11,1
M003478,Europe,3,0,multi_device,2,31.0,13,10,3,0.769,23,2,3,0.2,53,0
M003479,Europe,2,1,multi_device,4,73.3,12,9,3,0.75,2,3,8,9.5,29,0
M003480,Europe,3,1,multi_device,4,49.0,9,4,5,0.444,2,2,8,11.5,108,0
M003481,North America,3,0,web_only,1,22.7,10,6,4,0.6,25,4,2,1.5,25,0
M003482,Europe,3,3,tv_only,1,21.0,6,2,4,0.333,18,3,4,8.5,72,0
M003483,North America,4,2,tv_only,1,11.4,12,8,4,0.667,9,1,5,8.0,68,0
M003484,Asia Pacific,2,1,multi_device,4,17.4,6,2,4,0.333,22,4,4,20.9,74,0
M003485,Europe,2,0,multi_device,3,34.6,11,1,10,0.091,16,2,4,0.4,11,1
M003486,Europe,1,0,multi_device,3,30.3,7,3,4,0.429,27,6,8,0.0,48,0
M003487,North America,1,0,tv_only,1,14.5,10,8,2,0.8,17,6,5,0.2,118,0
M003488,North America,1,0,tv_only,1,12.1,11,8,3,0.727,10,0,11,1.2,7,1
M003489,North America,4,2,multi_device,4,38.7,10,6,4,0.6,22,3,6,8.6,62,0
M003490,Europe,3,0,mobile_only,1,32.5,16,9,7,0.562,17,4,7,1.7,41,0
M003491,North America,3,2,multi_device,3,15.4,8,4,4,0.5,27,1,4,8.0,28,0
M003492,Europe,3,0,tv_only,1,39.2,10,6,4,0.6,6,7,0,0.7,44,0
M003493,Asia Pacific,4,0,web_only,1,24.5,15,12,3,0.8,1,5,3,0.0,47,0
M003494,Asia Pacific,2,1,multi_device,4,22.4,13,8,5,0.615,13,1,7,37.9,84,0
M003495,Europe,4,0,mobile_only,1,5.9,7,2,5,0.286,6,6,9,0.0,33,0
M003496,North America,2,2,tv_only,1,28.1,14,6,8,0.429,26,5,12,22.1,48,0
M003497,Asia Pacific,4,3,multi_device,3,15.4,8,4,4,0.5,19,4,4,5.3,76,0
M003498,Asia Pacific,3,0,multi_device,4,23.5,11,3,8,0.273,6,2,7,0.0,4,1
M003499,North America,2,0,multi_device,2,32.9,8,6,2,0.75,19,3,10,1.0,24,0
M003500,Latin America,3,0,multi_device,4,15.6,10,2,8,0.2,12,1,9,1.7,13,1
M003501,North America,2,1,mobile_only,1,12.6,13,3,10,0.231,29,3,10,32.2,46,0
M003502,Latin America,1,0,tv_only,1,10.9,8,6,2,0.75,26,4,11,0.4,45,0
M003503,Asia Pacific,3,1,web_only,1,62.4,8,2,6,0.25,22,2,11,15.1,86,0
M003504,North America,2,0,tv_only,1,17.3,9,6,3,0.667,11,2,6,4.2,47,0
M003505,Asia Pacific,1,1,web_only,1,19.3,16,5,11,0.312,22,3,4,7.8,34,0
M003506,Europe,4,1,multi_device,4,29.7,10,4,6,0.4,7,4,6,20.9,65,0
M003507,Asia Pacific,3,0,mobile_only,1,43.4,9,6,3,0.667,22,1,3,4.6,14,1
M003508,Europe,4,0,multi_device,4,32.2,14,4,10,0.286,6,5,2,0.1,63,0
M003509,Latin America,3,0,mobile_only,1,14.4,10,8,2,0.8,30,8,8,1.8,95,0
M003510,North America,2,0,mobile_only,1,13.7,15,6,9,0.4,15,3,10,0.1,53,0
M003511,North America,2,0,web_only,1,19.4,11,5,6,0.455,6,3,5,1.0,41,0
M003512,North America,3,0,multi_device,4,52.4,15,7,8,0.467,9,3,4,0.5,58,0
M003513,Asia Pacific,5,2,mobile_only,1,29.2,12,6,6,0.5,23,4,7,20.3,18,1
M003514,Latin America,2,2,multi_device,2,25.0,13,5,8,0.385,24,2,5,17.9,61,0
M003515,Latin America,4,2,multi_device,4,19.9,11,9,2,0.818,18,3,8,10.4,61,0
M003516,Asia Pacific,4,0,tv_only,1,35.2,12,5,7,0.417,3,5,5,1.3,82,0
M003517,North America,3,1,web_only,1,30.4,12,7,5,0.583,2,3,8,9.4,25,0
M003518,North America,4,0,multi_device,4,48.4,11,3,8,0.273,13,4,4,0.9,12,1
M003519,North America,2,0,web_only,1,4.8,9,4,5,0.444,29,4,12,0.1,120,0
M003520,North America,5,0,mobile_only,1,57.5,17,15,2,0.882,11,7,6,0.7,4,1
M003521,North America,3,0,multi_device,3,33.2,12,10,2,0.833,5,2,9,0.0,24,0
M003522,Europe,1,0,multi_device,4,28.1,10,8,2,0.8,24,3,3,0.3,73,0
M003523,North America,4,0,mobile_only,1,21.4,10,4,6,0.4,30,3,7,3.5,45,0
M003524,North America,2,3,mobile_only,1,4.0,11,7,4,0.636,30,7,6,14.6,25,0
M003525,North America,2,0,mobile_only,1,28.2,7,4,3,0.571,5,4,2,0.6,78,0
M003526,North America,3,2,mobile_only,1,28.1,7,5,2,0.714,12,4,6,23.6,32,0
M003527,Asia Pacific,1,0,tv_only,1,76.5,15,4,11,0.267,2,1,4,0.8,26,1
M003528,Latin America,2,0,web_only,1,11.8,17,8,9,0.471,18,2,4,1.4,28,0
M003529,Asia Pacific,4,0,tv_only,1,17.8,12,7,5,0.583,10,2,6,0.9,120,0
M003530,Europe,1,1,multi_device,3,31.4,11,6,5,0.545,18,7,10,15.4,30,0
M003531,North America,2,0,multi_device,4,55.9,18,11,7,0.611,30,3,6,2.8,54,0
M003532,Latin America,1,0,multi_device,4,30.4,13,10,3,0.769,4,6,7,0.3,25,0
M003533,North America,2,0,multi_device,2,23.1,11,8,3,0.727,26,3,8,0.1,57,0
M003534,North America,3,0,mobile_only,1,9.8,9,2,7,0.222,21,3,5,0.0,87,0
M003535,North America,3,1,web_only,1,27.4,15,9,6,0.6,22,3,5,14.2,35,0
M003536,North America,4,0,multi_device,4,13.7,13,8,5,0.615,29,8,5,0.1,98,0
M003537,North America,3,0,tv_only,1,3.2,7,0,7,0.0,7,7,6,2.4,120,0
M003538,North America,2,2,mobile_only,1,15.4,13,10,3,0.769,24,6,6,25.8,77,0
M003539,Europe,4,0,tv_only,1,28.6,12,2,10,0.167,21,5,7,1.4,25,1
M003540,North America,3,1,tv_only,1,23.1,19,14,5,0.737,3,11,4,3.8,60,0
M003541,North America,3,2,tv_only,1,30.7,8,5,3,0.625,5,8,3,3.7,52,0
M003542,Latin America,3,3,mobile_only,1,19.2,14,8,6,0.571,1,4,6,12.1,21,1
M003543,North America,4,0,tv_only,1,27.2,7,5,2,0.714,7,1,4,0.2,49,0
M003544,North America,3,1,multi_device,3,13.0,10,3,7,0.3,12,2,6,8.3,32,0
M003545,Asia Pacific,2,0,tv_only,1,14.4,14,12,2,0.857,24,2,0,0.2,10,1
M003546,North America,3,1,multi_device,4,48.5,14,6,8,0.429,22,1,8,11.1,66,0
M003547,North America,1,0,multi_device,2,75.5,8,4,4,0.5,16,5,8,0.0,31,0
M003548,Europe,2,0,multi_device,3,69.9,7,3,4,0.429,22,4,5,0.6,65,0
M003549,North America,2,2,tv_only,1,16.5,13,4,9,0.308,25,4,7,37.4,51,0
M003550,Europe,1,0,multi_device,4,34.4,21,17,4,0.81,7,1,8,0.7,53,0
M003551,Latin America,1,2,mobile_only,1,18.5,18,10,8,0.556,8,5,7,21.7,57,0
M003552,North America,1,2,web_only,1,27.5,11,7,4,0.636,15,4,9,25.2,28,0
M003553,Europe,3,0,multi_device,3,27.5,12,7,5,0.583,6,1,8,0.7,9,0
M003554,Europe,4,0,tv_only,1,22.9,6,2,4,0.333,5,2,7,1.9,51,0
M003555,North America,5,0,tv_only,1,22.2,16,11,5,0.688,23,4,9,0.6,25,1
M003556,Europe,2,3,tv_only,1,4.5,12,8,4,0.667,16,6,4,21.2,38,0
M003557,North America,3,0,mobile_only,1,17.5,11,9,2,0.818,20,5,5,0.6,16,0
M003558,Europe,4,1,tv_only,1,34.8,23,9,14,0.391,12,3,5,22.4,33,0
M003559,North America,1,1,multi_device,3,43.4,9,7,2,0.778,10,3,3,5.7,93,0
M003560,Europe,3,2,tv_only,1,23.0,12,5,7,0.417,12,6,11,17.2,61,0
M003561,North America,3,2,web_only,1,60.5,14,4,10,0.286,21,3,6,16.7,104,0
M003562,Latin America,1,1,multi_device,3,28.3,10,4,6,0.4,22,5,6,27.9,104,0
M003563,North America,4,0,multi_device,2,54.0,11,5,6,0.455,25,4,7,0.4,42,0
M003564,Europe,4,0,multi_device,2,28.6,7,4,3,0.571,12,3,3,3.5,49,0
M003565,Europe,1,0,multi_device,3,1.6,11,6,5,0.545,2,7,4,0.1,32,1
M003566,Latin America,1,2,multi_device,2,55.4,10,4,6,0.4,30,6,4,15.7,60,0
M003567,Europe,1,1,multi_device,4,21.7,9,8,1,0.889,7,6,3,15.3,19,0
M003568,Europe,2,1,tv_only,1,20.9,10,7,3,0.7,5,9,5,31.9,64,0
M003569,Latin America,2,1,multi_device,2,9.7,18,13,5,0.722,26,3,11,9.6,50,0
M003570,Asia Pacific,2,0,multi_device,3,44.8,12,5,7,0.417,18,3,9,0.0,50,0
M003571,North America,2,0,multi_device,4,199.8,11,5,6,0.455,28,4,4,0.1,35,0
M003572,Europe,4,0,multi_device,2,10.5,9,5,4,0.556,18,6,6,0.1,59,0
M003573,Latin America,2,0,mobile_only,1,55.0,10,6,4,0.6,28,6,8,0.9,50,0
M003574,Asia Pacific,1,1,web_only,1,21.3,10,6,4,0.6,16,8,6,25.6,28,0
M003575,Asia Pacific,2,0,multi_device,3,43.3,10,6,4,0.6,2,6,10,0.0,20,1
M003576,North America,2,1,tv_only,1,12.6,15,11,4,0.733,8,5,2,3.1,65,0
M003577,North America,2,1,multi_device,3,57.7,6,3,3,0.5,19,6,6,8.8,83,0
M003578,Europe,2,0,mobile_only,1,37.6,6,2,4,0.333,6,5,8,0.0,43,0
M003579,Latin America,1,0,multi_device,4,20.7,12,5,7,0.417,23,3,8,0.8,73,0
M003580,Europe,4,0,multi_device,2,50.5,11,7,4,0.636,22,3,11,1.3,49,0
M003581,Europe,5,0,tv_only,1,28.3,15,7,8,0.467,13,2,4,0.4,67,0
M003582,Latin America,2,1,mobile_only,1,70.9,17,4,13,0.235,28,1,8,17.5,32,0
M003583,North America,2,0,mobile_only,1,16.1,13,12,1,0.923,7,3,7,0.1,79,0
M003584,Latin America,3,2,multi_device,3,47.6,19,10,9,0.526,20,3,10,20.7,100,0
M003585,Europe,3,1,multi_device,2,40.2,17,11,6,0.647,24,4,5,13.6,76,0
M003586,North America,2,0,mobile_only,1,7.6,9,6,3,0.667,29,5,2,0.5,100,0
M003587,Europe,4,1,mobile_only,1,9.5,17,15,2,0.882,28,7,4,12.1,47,0
M003588,Latin America,3,1,multi_device,2,20.0,9,3,6,0.333,5,5,6,15.6,24,1
M003589,North America,2,1,multi_device,2,32.8,8,4,4,0.5,17,3,9,7.9,41,0
M003590,North America,3,0,mobile_only,1,42.6,13,10,3,0.769,27,6,2,4.6,66,0
M003591,Asia Pacific,5,0,tv_only,1,32.3,13,9,4,0.692,4,9,4,0.6,40,0
M003592,North America,3,0,multi_device,3,47.0,16,8,8,0.5,30,9,5,0.5,14,0
M003593,Europe,1,0,multi_device,3,22.4,13,12,1,0.923,1,4,7,0.0,37,0
M003594,Europe,2,2,multi_device,4,43.4,12,4,8,0.333,30,7,9,3.8,55,0
M003595,Europe,2,1,web_only,1,28.0,16,3,13,0.188,30,5,6,10.2,47,0
M003596,Europe,2,2,multi_device,2,19.9,22,16,6,0.727,6,5,8,11.4,63,0
